x,y,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,ID,SNOW_ON_GROUND_FLAG,LOCAL_DATE,TOTAL_PRECIPITATION,MIN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND,COOLING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS,LOCAL_MONTH,TOTAL_SNOW_FLAG,TOTAL_RAIN,MAX_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,PROVINCE_CODE,MIN_TEMPERATURE,CLIMATE_IDENTIFIER,LOCAL_DAY,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,STATION_NAME,TOTAL_SNOW,MAX_TEMPERATURE,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG
-114.0002972,51.10944722,,2021,3031094.2021.7.6,,2021-07-06 0:00,0,,,,,,18.2,,,,0.2,7,,,94,,,,AB,12.8,3031094,6,,0,CALGARY INT'L CS,,23.5,50,
-114.0002972,51.10944722,,2021,3031094.2021.7.7,,2021-07-07 0:00,7.7,,35,,,,18.4,,,,0.4,7,,,95,,,,AB,11.6,3031094,7,48,0,CALGARY INT'L CS,,25.2,51,
-114.0002972,51.10944722,,2021,3031094.2021.7.8,,2021-07-08 0:00,9.1,,,,,,19.7,,,,1.7,7,,,95,,,,AB,13.3,3031094,8,,0,CALGARY INT'L CS,,26.1,30,
-114.0002972,51.10944722,,2021,3031094.2021.7.9,,2021-07-09 0:00,0,,,,,,19.6,,,,1.6,7,,,89,,,,AB,12,3031094,9,,0,CALGARY INT'L CS,,27.2,36,
-114.0002972,51.10944722,,2021,3031094.2021.7.10,,2021-07-10 0:00,0,,34,,,,22.1,,,,4.1,7,,,81,,,,AB,13.1,3031094,10,35,0,CALGARY INT'L CS,,31.1,21,
-114.0002972,51.10944722,,2021,3031094.2021.7.11,,2021-07-11 0:00,5,,1,,,,18.2,,,,0.2,7,,,87,,,,AB,13.5,3031094,11,36,0,CALGARY INT'L CS,,22.8,40,
-114.0002972,51.10944722,,2021,3031094.2021.7.12,,2021-07-12 0:00,0,,17,,,,18,,,,0,7,,,89,,,,AB,10.8,3031094,12,36,0,CALGARY INT'L CS,,25.2,41,
-114.0002972,51.10944722,,2021,3031094.2021.7.13,,2021-07-13 0:00,0,,13,,,,19.5,,,,1.5,7,,,85,,,,AB,11.9,3031094,13,33,0,CALGARY INT'L CS,,27.1,34,
-114.0002972,51.10944722,,2021,3031094.2021.7.14,,2021-07-14 0:00,0,,,,,,22,,,,4,7,,,81,,,,AB,13.4,3031094,14,,0,CALGARY INT'L CS,,30.5,19,
-114.0002972,51.10944722,,2021,3031094.2021.7.15,,2021-07-15 0:00,0,,,,,,20.7,,,,2.7,7,,,78,,,,AB,12.9,3031094,15,,0,CALGARY INT'L CS,,28.6,30,
-114.0002972,51.10944722,,2021,3031094.2021.7.16,,2021-07-16 0:00,0,,36,,,,21.2,,,,3.2,7,,,75,,,,AB,16.4,3031094,16,32,0,CALGARY INT'L CS,,25.9,38,
-114.0002972,51.10944722,,2021,3031094.2021.7.17,,2021-07-17 0:00,0,,34,,,,17.5,,,,0,7,,,87,,,,AB,11.8,3031094,17,35,0.5,CALGARY INT'L CS,,23.3,50,
-114.0002972,51.10944722,,2021,3031094.2021.7.18,,2021-07-18 0:00,0,,,,,,16.8,,,,0,7,,,95,,,,AB,13,3031094,18,,1.2,CALGARY INT'L CS,,20.5,63,
-114.0002972,51.10944722,,2021,3031094.2021.7.19,,2021-07-19 0:00,0,,12,,,,18.1,,,,0.1,7,,,98,,,,AB,12,3031094,19,34,0,CALGARY INT'L CS,,24.1,60,
-114.0002972,51.10944722,,2021,3031094.2021.7.20,,2021-07-20 0:00,0.1,,,,,,18.7,,,,0.7,7,,,99,,,,AB,15.2,3031094,20,,0,CALGARY INT'L CS,,22.2,68,
-114.0002972,51.10944722,,2021,3031094.2021.7.21,,2021-07-21 0:00,0,,18,,,,21.6,,,,3.6,7,,,92,,,,AB,15.4,3031094,21,46,0,CALGARY INT'L CS,,27.8,27,
-114.0002972,51.10944722,,2021,3031094.2021.7.22,,2021-07-22 0:00,0,,28,,,,17.5,,,,0,7,,,89,,,,AB,9.6,3031094,22,52,0.5,CALGARY INT'L CS,,25.3,13,
-114.0002972,51.10944722,,2021,3031094.2021.7.23,,2021-07-23 0:00,0,,29,,,,17.7,,,,0,7,,,76,,,,AB,8.4,3031094,23,53,0.3,CALGARY INT'L CS,,27,14,
-114.0002972,51.10944722,,2021,3031094.2021.7.24,,2021-07-24 0:00,0,,,,,,17.9,,,,0,7,,,64,,,,AB,7.7,3031094,24,,0.1,CALGARY INT'L CS,,28,22,
-114.0002972,51.10944722,,2021,3031094.2021.7.25,,2021-07-25 0:00,0,,1,,,,18.3,,,,0.3,7,,,78,,,,AB,10.4,3031094,25,40,0,CALGARY INT'L CS,,26.3,30,
-114.0002972,51.10944722,,2021,3031094.2021.7.26,,2021-07-26 0:00,0,,1,,,,17.3,,,,0,7,,,91,,,,AB,9.4,3031094,26,57,0.7,CALGARY INT'L CS,,25.2,41,
-114.0002972,51.10944722,,2021,3031094.2021.7.27,,2021-07-27 0:00,0,,35,,,,17.4,,,,0,7,,,84,,,,AB,10.7,3031094,27,43,0.6,CALGARY INT'L CS,,24,44,
-114.0002972,51.10944722,,2021,3031094.2021.7.28,,2021-07-28 0:00,0,,,,,,18.9,,,,0.9,7,,,86,,,,AB,10.9,3031094,28,,0,CALGARY INT'L CS,,27,37,
-114.0002972,51.10944722,,2021,3031094.2021.7.29,,2021-07-29 0:00,0,,2,,,,20.7,,,,2.7,7,,,83,,,,AB,14,3031094,29,32,0,CALGARY INT'L CS,,27.5,37,
-114.0002972,51.10944722,,2021,3031094.2021.7.30,,2021-07-30 0:00,0,,17,,,,21.6,,,,3.6,7,,,90,,,,AB,13.2,3031094,30,33,0,CALGARY INT'L CS,,30.1,28,
-114.0002972,51.10944722,,2021,3031094.2021.7.31,,2021-07-31 0:00,0,,,,,,21.8,,,,3.8,7,,,75,,,,AB,12.6,3031094,31,,0,CALGARY INT'L CS,,31,28,
-114.0002972,51.10944722,,2021,3031094.2021.8.1,,2021-08-01 0:00,0,,18,,,,23.5,,,,5.5,8,,,78,,,,AB,13.5,3031094,1,41,0,CALGARY INT'L CS,,33.4,19,
-114.0002972,51.10944722,,2021,3031094.2021.8.2,,2021-08-02 0:00,0,,,,,,21.5,,,,3.5,8,,,84,,,,AB,18.6,3031094,2,,0,CALGARY INT'L CS,,24.4,40,
-114.0002972,51.10944722,,2021,3031094.2021.8.3,,2021-08-03 0:00,0.2,,30,,,,24,,,,6,8,,,92,,,,AB,16.8,3031094,3,32,0,CALGARY INT'L CS,,31.3,23,
-114.0002972,51.10944722,,2021,3031094.2021.8.4,,2021-08-04 0:00,0.2,,6,,,,20.5,,,,2.5,8,,,85,,,,AB,12.7,3031094,4,62,0,CALGARY INT'L CS,,28.2,25,
-114.0002972,51.10944722,,2021,3031094.2021.8.5,,2021-08-05 0:00,0,,17,,,,21.1,,,,3.1,8,,,83,,,,AB,11.1,3031094,5,33,0,CALGARY INT'L CS,,31.1,19,
-114.0002972,51.10944722,,2021,3031094.2021.8.6,,2021-08-06 0:00,0,,2,,,,20,,,,2,8,,,72,,,,AB,12.1,3031094,6,41,0,CALGARY INT'L CS,,27.9,32,
-114.0002972,51.10944722,,2021,3031094.2021.8.7,,2021-08-07 0:00,0,,3,,,,19.7,,,,1.7,8,,,78,,,,AB,13.4,3031094,7,43,0,CALGARY INT'L CS,,26.1,24,
-114.0002972,51.10944722,,2021,3031094.2021.8.8,,2021-08-08 0:00,0.3,,5,,,,14,,,,0,8,,,82,,,,AB,11.4,3031094,8,38,4,CALGARY INT'L CS,,16.7,56,
-114.0002972,51.10944722,,2021,3031094.2021.8.9,,2021-08-09 0:00,0,,26,,,,17.1,,,,0,8,,,96,,,,AB,6.8,3031094,9,44,0.9,CALGARY INT'L CS,,27.3,24,
-114.0002972,51.10944722,,2021,3031094.2021.8.10,,2021-08-10 0:00,0,,3,,,,17.5,,,,0,8,,,74,,,,AB,12.7,3031094,10,47,0.5,CALGARY INT'L CS,,22.4,37,
-114.0002972,51.10944722,,2021,3031094.2021.8.11,,2021-08-11 0:00,0,,36,,,,19.2,,,,1.2,8,,,60,,,,AB,16,3031094,11,48,0,CALGARY INT'L CS,,22.3,35,
-114.0002972,51.10944722,,2021,3031094.2021.8.12,,2021-08-12 0:00,0,,,,,,18.9,,,,0.9,8,,,67,,,,AB,12.3,3031094,12,,0,CALGARY INT'L CS,,25.5,25,
-114.0002972,51.10944722,,2021,3031094.2021.8.13,,2021-08-13 0:00,0,,,,,,21.1,,,,3.1,8,,,72,,,,AB,10,3031094,13,,0,CALGARY INT'L CS,,32.3,15,
-114.0002972,51.10944722,,2021,3031094.2021.8.14,,2021-08-14 0:00,0,,29,,,,22.8,,,,4.8,8,,,68,,,,AB,11.5,3031094,14,34,0,CALGARY INT'L CS,,34,12,
-114.0002972,51.10944722,,2021,3031094.2021.8.15,,2021-08-15 0:00,0,,18,,,,22.6,,,,4.6,8,,,68,,,,AB,13.7,3031094,15,36,0,CALGARY INT'L CS,,31.4,17,
-114.0002972,51.10944722,,2021,3031094.2021.8.16,,2021-08-16 0:00,12.4,,2,,,,15.3,,,,0,8,,,96,,,,AB,10.6,3031094,16,35,2.7,CALGARY INT'L CS,,19.9,46,
-114.0002972,51.10944722,,2021,3031094.2021.8.17,,2021-08-17 0:00,29.8,,1,,,,9.6,,,,0,8,,,96,,,,AB,7.9,3031094,17,31,8.4,CALGARY INT'L CS,,11.3,80,
-114.0002972,51.10944722,,2021,3031094.2021.8.18,,2021-08-18 0:00,0,,15,,,,12.2,,,,0,8,,,95,,,,AB,4.6,3031094,18,37,5.8,CALGARY INT'L CS,,19.7,34,
-114.0002972,51.10944722,,2021,3031094.2021.8.19,,2021-08-19 0:00,1.1,,35,,,,10.8,,,,0,8,,,93,,,,AB,7.2,3031094,19,41,7.2,CALGARY INT'L CS,,14.4,68,
-114.0002972,51.10944722,,2021,3031094.2021.8.20,,2021-08-20 0:00,0.6,,,,,,14.1,,,,0,8,,,89,,,,AB,9.5,3031094,20,,3.9,CALGARY INT'L CS,,18.7,46,
-114.0002972,51.10944722,,2021,3031094.2021.8.21,,2021-08-21 0:00,0,,21,,,,12.9,,,,0,8,,,90,,,,AB,6.9,3031094,21,39,5.1,CALGARY INT'L CS,,19,46,
-114.0002972,51.10944722,,2021,3031094.2021.8.22,,2021-08-22 0:00,17.4,,36,,,,14.4,,,,0,8,,,97,,,,AB,8.5,3031094,22,51,3.6,CALGARY INT'L CS,,20.4,47,
-114.0002972,51.10944722,,2021,3031094.2021.8.23,,2021-08-23 0:00,5.1,,33,,,,9.7,,,,0,8,,,94,,,,AB,6.4,3031094,23,63,8.3,CALGARY INT'L CS,,13,62,
-114.0002972,51.10944722,,2021,3031094.2021.8.24,,2021-08-24 0:00,0,,34,,,,11.5,,,,0,8,,,87,,,,AB,6.4,3031094,24,52,6.5,CALGARY INT'L CS,,16.7,38,
-114.0002972,51.10944722,,2021,3031094.2021.8.25,,2021-08-25 0:00,0,,13,,,,12.9,,,,0,8,,,89,,,,AB,4.7,3031094,25,37,5.1,CALGARY INT'L CS,,21.1,29,
-114.0002972,51.10944722,,2021,3031094.2021.8.26,,2021-08-26 0:00,1.4,,23,,,,13.9,,,,0,8,,,87,,,,AB,5.2,3031094,26,36,4.1,CALGARY INT'L CS,,22.6,23,
-114.0002972,51.10944722,,2021,3031094.2021.8.27,,2021-08-27 0:00,1.2,,32,,,,14.7,,,,0,8,,,84,,,,AB,9.8,3031094,27,48,3.3,CALGARY INT'L CS,,19.5,44,
-114.0002972,51.10944722,,2021,3031094.2021.8.28,,2021-08-28 0:00,0,,,,,,13.5,,,,0,8,,,92,,,,AB,4.9,3031094,28,,4.5,CALGARY INT'L CS,,22,33,
-114.0002972,51.10944722,,2021,3031094.2021.8.29,,2021-08-29 0:00,0,,,,,,16.4,,,,0,8,,,76,,,,AB,8.1,3031094,29,,1.6,CALGARY INT'L CS,,24.7,27,
-114.0002972,51.10944722,,2021,3031094.2021.8.30,,2021-08-30 0:00,0,,11,,,,15.9,,,,0,8,,,74,,,,AB,7.5,3031094,30,32,2.1,CALGARY INT'L CS,,24.2,30,
-114.0002972,51.10944722,,2021,3031094.2021.8.31,,2021-08-31 0:00,0.5,,35,,,,13.2,,,,0,8,,,89,,,,AB,7.5,3031094,31,49,4.8,CALGARY INT'L CS,,19,43,
-114.0002972,51.10944722,,2021,3031094.2021.9.1,,2021-09-01 0:00,0,,34,,,,10.2,,,,0,9,,,88,,,,AB,4.9,3031094,1,66,7.8,CALGARY INT'L CS,,15.6,42,
-114.0002972,51.10944722,,2021,3031094.2021.9.2,,2021-09-02 0:00,0,,34,,,,10.6,,,,0,9,,,77,,,,AB,5.3,3031094,2,42,7.4,CALGARY INT'L CS,,16,48,
-114.0002972,51.10944722,,2021,3031094.2021.9.3,,2021-09-03 0:00,0,,,,,,13.2,,,,0,9,,,90,,,,AB,5.4,3031094,3,,4.8,CALGARY INT'L CS,,21,26,
-114.0002972,51.10944722,,2021,3031094.2021.9.4,,2021-09-04 0:00,0,,27,,,,14.4,,,,0,9,,,83,,,,AB,4.2,3031094,4,32,3.6,CALGARY INT'L CS,,24.5,22,
-114.0002972,51.10944722,,2021,3031094.2021.9.5,,2021-09-05 0:00,0,,31,,,,19.4,,,,1.4,9,,,49,,,,AB,13.2,3031094,5,46,0,CALGARY INT'L CS,,25.5,20,
-114.0002972,51.10944722,,2021,3031094.2021.9.6,,2021-09-06 0:00,0,,36,,,,15.3,,,,0,9,,,67,,,,AB,8.1,3031094,6,36,2.7,CALGARY INT'L CS,,22.5,19,
-114.0002972,51.10944722,,2021,3031094.2021.9.7,,2021-09-07 0:00,0,,,,,,14.7,,,,0,9,,,75,,,,AB,6,3031094,7,,3.3,CALGARY INT'L CS,,23.4,26,
-114.0002972,51.10944722,,2021,3031094.2021.9.8,,2021-09-08 0:00,0,,35,,,,15.2,,,,0,9,,,82,,,,AB,7.8,3031094,8,37,2.8,CALGARY INT'L CS,,22.6,39,
-114.0002972,51.10944722,,2021,3031094.2021.9.9,,2021-09-09 0:00,0,,30,,,,17.6,,,,0,9,,,86,,,,AB,7.8,3031094,9,40,0.4,CALGARY INT'L CS,,27.4,19,
-114.0002972,51.10944722,,2021,3031094.2021.9.10,,2021-09-10 0:00,0.1,,16,,,,13.8,,,,0,9,,,95,,,,AB,7.2,3031094,10,39,4.2,CALGARY INT'L CS,,20.5,44,
-114.0002972,51.10944722,,2021,3031094.2021.9.11,,2021-09-11 0:00,8,,,,,,12.3,,,,0,9,,,98,,,,AB,9.9,3031094,11,,5.7,CALGARY INT'L CS,,14.8,74,
-114.0002972,51.10944722,,2021,3031094.2021.9.12,,2021-09-12 0:00,2.1,,1,,,,12.6,,,,0,9,,,100,,,,AB,9.4,3031094,12,32,5.4,CALGARY INT'L CS,,15.9,58,
-114.0002972,51.10944722,,2021,3031094.2021.9.13,,2021-09-13 0:00,1.7,,,,,,11.5,,,,0,9,,,94,,,,AB,5.6,3031094,13,,6.5,CALGARY INT'L CS,,17.4,40,
-114.0002972,51.10944722,,2021,3031094.2021.9.14,,2021-09-14 0:00,0,,20,,,,11.6,,,,0,9,,,85,,,,AB,3.1,3031094,14,33,6.4,CALGARY INT'L CS,,20.1,26,
-114.0002972,51.10944722,,2021,3031094.2021.9.15,,2021-09-15 0:00,2.6,,35,,,,9.2,,,,0,9,,,90,,,,AB,4,3031094,15,61,8.8,CALGARY INT'L CS,,14.3,35,
-114.0002972,51.10944722,,2021,3031094.2021.9.16,,2021-09-16 0:00,0,,34,,,,8.2,,,,0,9,,,61,,,,AB,1.7,3031094,16,45,9.8,CALGARY INT'L CS,,14.8,24,
-114.0002972,51.10944722,,2021,3031094.2021.9.17,,2021-09-17 0:00,0,,,,,,10.4,,,,0,9,,,84,,,,AB,0.3,3031094,17,,7.6,CALGARY INT'L CS,,20.5,21,
-114.0002972,51.10944722,,2021,3031094.2021.9.18,,2021-09-18 0:00,0,,27,,,,16.5,,,,0,9,,,60,,,,AB,10.8,3031094,18,51,1.5,CALGARY INT'L CS,,22.1,26,
-114.0002972,51.10944722,,2021,3031094.2021.9.19,,2021-09-19 0:00,0,,28,,,,10.6,,,,0,9,,,72,,,,AB,3.5,3031094,19,34,7.4,CALGARY INT'L CS,,17.6,22,
-114.0002972,51.10944722,,2021,3031094.2021.9.20,,2021-09-20 0:00,0,,27,,,,8.6,,,,0,9,,,87,,,,AB,0.1,3031094,20,35,9.4,CALGARY INT'L CS,,17.2,24,
-114.0002972,51.10944722,,2021,3031094.2021.9.21,,2021-09-21 0:00,0,,28,,,,13.1,,,,0,9,,,64,,,,AB,3.2,3031094,21,47,4.9,CALGARY INT'L CS,,23,21,
-114.0002972,51.10944722,,2021,3031094.2021.9.22,,2021-09-22 0:00,0,,28,,,,14.3,,,,0,9,,,65,,,,AB,10.8,3031094,22,38,3.7,CALGARY INT'L CS,,17.9,35,
-114.0002972,51.10944722,,2021,3031094.2021.9.23,,2021-09-23 0:00,0,,1,,,,9,,,,0,9,,,74,,,,AB,2.9,3031094,23,32,9,CALGARY INT'L CS,,15,35,
-114.0002972,51.10944722,,2021,3031094.2021.9.24,,2021-09-24 0:00,0,,28,,,,13.8,,,,0,9,,,81,,,,AB,2.2,3031094,24,31,4.2,CALGARY INT'L CS,,25.4,27,
-114.0002972,51.10944722,,2021,3031094.2021.9.25,,2021-09-25 0:00,0,,,,,,14,,,,0,9,,,78,,,,AB,7.3,3031094,25,,4,CALGARY INT'L CS,,20.7,38,
-114.0002972,51.10944722,,2021,3031094.2021.9.26,,2021-09-26 0:00,0,,26,,,,16.4,,,,0,9,,,84,,,,AB,7,3031094,26,38,1.6,CALGARY INT'L CS,,25.7,20,
-114.0002972,51.10944722,,2021,3031094.2021.9.27,,2021-09-27 0:00,0,,26,,,,15.4,,,,0,9,,,73,,,,AB,6.6,3031094,27,54,2.6,CALGARY INT'L CS,,24.2,20,
-114.0002972,51.10944722,,2021,3031094.2021.9.28,,2021-09-28 0:00,0,,28,,,,12.4,,,,0,9,,,63,,,,AB,7.5,3031094,28,45,5.6,CALGARY INT'L CS,,17.4,23,
-114.0002972,51.10944722,,2021,3031094.2021.9.29,,2021-09-29 0:00,0,,30,,,,9.7,,,,0,9,,,67,,,,AB,2.3,3031094,29,36,8.3,CALGARY INT'L CS,,17.1,23,
-114.0002972,51.10944722,,2021,3031094.2021.9.30,,2021-09-30 0:00,0,,25,,,,13.2,,,,0,9,,,64,,,,AB,3.9,3031094,30,48,4.8,CALGARY INT'L CS,,22.6,27,
-114.0002972,51.10944722,,2021,3031094.2021.10.1,,2021-10-01 0:00,0,,,,,,10.6,,,,0,10,,,61,,,,AB,4.9,3031094,1,,7.4,CALGARY INT'L CS,,16.2,27,
-114.0002972,51.10944722,,2021,3031094.2021.10.2,,2021-10-02 0:00,0,,27,,,,9.5,,,,0,10,,,71,,,,AB,0.4,3031094,2,50,8.5,CALGARY INT'L CS,,18.6,24,
-114.0002972,51.10944722,,2021,3031094.2021.10.3,,2021-10-03 0:00,0,,29,,,,11.7,,,,0,10,,,72,,,,AB,3,3031094,3,47,6.3,CALGARY INT'L CS,,20.3,17,
-114.0002972,51.10944722,,2021,3031094.2021.10.4,,2021-10-04 0:00,0,,,,,,5.9,,,,0,10,,,90,,,,AB,-2.1,3031094,4,,12.1,CALGARY INT'L CS,,14,39,
-114.0002972,51.10944722,,2021,3031094.2021.10.5,,2021-10-05 0:00,0,,19,,,,12.7,,,,0,10,,,85,,,,AB,1.9,3031094,5,42,5.3,CALGARY INT'L CS,,23.4,11,
-114.0002972,51.10944722,,2021,3031094.2021.10.6,,2021-10-06 0:00,0,,36,,,,7,,,,0,10,,,81,,,,AB,1.2,3031094,6,36,11,CALGARY INT'L CS,,12.9,40,
-114.0002972,51.10944722,,2021,3031094.2021.10.7,,2021-10-07 0:00,0,,27,,,,5.3,,,,0,10,,,89,,,,AB,-2.7,3031094,7,32,12.7,CALGARY INT'L CS,,13.3,24,
-114.0002972,51.10944722,,2021,3031094.2021.10.8,,2021-10-08 0:00,0,,,,,,4.3,,,,0,10,,,68,,,,AB,-3.9,3031094,8,,13.7,CALGARY INT'L CS,,12.4,15,
-114.0002972,51.10944722,,2021,3031094.2021.10.9,,2021-10-09 0:00,0,,28,,,,7.4,,,,0,10,,,56,,,,AB,-2.8,3031094,9,40,10.6,CALGARY INT'L CS,,17.5,21,
-114.0002972,51.10944722,,2021,3031094.2021.10.10,,2021-10-10 0:00,1.1,,35,,,,6.7,,,,0,10,,,94,,,,AB,-0.5,3031094,10,66,11.3,CALGARY INT'L CS,,13.9,39,
-114.0002972,51.10944722,,2021,3031094.2021.10.11,,2021-10-11 0:00,0,,35,,,,0.5,,,,0,10,,,86,,,,AB,-5.4,3031094,11,49,17.5,CALGARY INT'L CS,,6.4,45,
-114.0002972,51.10944722,,2021,3031094.2021.10.12,,2021-10-12 0:00,0,,16,,,,1.1,,,,0,10,,,90,,,,AB,-7.5,3031094,12,37,16.9,CALGARY INT'L CS,,9.7,20,
-114.0002972,51.10944722,,2021,3031094.2021.10.13,,2021-10-13 0:00,0,,36,,,,-1.7,,,,0,10,,,92,,,,AB,-8.3,3031094,13,42,19.7,CALGARY INT'L CS,,5,55,
-114.0002972,51.10944722,,2021,3031094.2021.10.14,,2021-10-14 0:00,0,,28,,,,2.2,,,,0,10,,,95,,,,AB,-6.2,3031094,14,41,15.8,CALGARY INT'L CS,,10.5,25,
-114.0002972,51.10944722,,2021,3031094.2021.10.15,,2021-10-15 0:00,0,,29,,,,5.5,,,,0,10,,,67,,,,AB,-4,3031094,15,53,12.5,CALGARY INT'L CS,,14.9,28,
-114.0002972,51.10944722,,2021,3031094.2021.10.16,,2021-10-16 0:00,0,,18,,,,11.6,,,,0,10,,,60,,,,AB,4.2,3031094,16,34,6.4,CALGARY INT'L CS,,19,29,
-114.0002972,51.10944722,,2021,3031094.2021.10.17,,2021-10-17 0:00,0,,20,,,,11.3,,,,0,10,,,79,,,,AB,-0.4,3031094,17,35,6.7,CALGARY INT'L CS,,22.9,16,
-114.0002972,51.10944722,,2021,3031094.2021.10.18,,2021-10-18 0:00,0,,,,,,2.8,,,,0,10,,,91,,,,AB,-0.1,3031094,18,,15.2,CALGARY INT'L CS,,5.8,71,
-114.0002972,51.10944722,,2021,3031094.2021.10.19,,2021-10-19 0:00,0,,17,,,,5.6,,,,0,10,,,85,,,,AB,1.5,3031094,19,43,12.4,CALGARY INT'L CS,,9.7,53,
-114.0002972,51.10944722,,2021,3031094.2021.10.20,,2021-10-20 0:00,0,,18,,,,3.9,,,,0,10,,,91,,,,AB,-1.7,3031094,20,37,14.1,CALGARY INT'L CS,,9.4,54,
-114.0002972,51.10944722,,2021,3031094.2021.10.21,,2021-10-21 0:00,0,,29,,,,9.5,,,,0,10,,,67,,,,AB,2.7,3031094,21,46,8.5,CALGARY INT'L CS,,16.2,26,
-114.0002972,51.10944722,,2021,3031094.2021.10.22,,2021-10-22 0:00,0,,,,,,5.8,,,,0,10,,,82,,,,AB,-1.7,3031094,22,,12.2,CALGARY INT'L CS,,13.4,44,
-114.0002972,51.10944722,,2021,3031094.2021.10.23,,2021-10-23 0:00,26.3,,32,,,,5.3,,,,0,10,,,99,,,,AB,1,3031094,23,41,12.7,CALGARY INT'L CS,,9.5,70,
-114.0002972,51.10944722,,2021,3031094.2021.10.24,,2021-10-24 0:00,0,,14,,,,3.4,,,,0,10,,,98,,,,AB,-3.4,3031094,24,37,14.6,CALGARY INT'L CS,,10.2,45,
-114.0002972,51.10944722,,2021,3031094.2021.10.25,,2021-10-25 0:00,0,,28,,,,7.3,,,,0,10,,,89,,,,AB,1.5,3031094,25,43,10.7,CALGARY INT'L CS,,13.2,27,
-114.0002972,51.10944722,,2021,3031094.2021.10.26,,2021-10-26 0:00,0,,28,,,,6.1,,,,0,10,,,68,,,,AB,-0.9,3031094,26,38,11.9,CALGARY INT'L CS,,13.2,26,
-114.0002972,51.10944722,,2021,3031094.2021.10.27,,2021-10-27 0:00,0,,30,,,,5.7,,,,0,10,,,74,,,,AB,-0.2,3031094,27,57,12.3,CALGARY INT'L CS,,11.5,23,
-114.0002972,51.10944722,,2021,3031094.2021.10.28,,2021-10-28 0:00,0,,16,,,,4,,,,0,10,,,80,,,,AB,-1.9,3031094,28,36,14,CALGARY INT'L CS,,10,36,
-114.0002972,51.10944722,,2021,3031094.2021.10.29,,2021-10-29 0:00,2.5,,34,,,,1,,,,0,10,,,97,,,,AB,-1.6,3031094,29,38,17,CALGARY INT'L CS,,3.7,67,
-114.0002972,51.10944722,,2021,3031094.2021.10.30,,2021-10-30 0:00,0,,,,,,-2.7,,2,,0,10,,,86,,,,AB,-7.3,3031094,30,,20.7,CALGARY INT'L CS,,1.8,42,
-114.0002972,51.10944722,,2021,3031094.2021.10.31,,2021-10-31 0:00,0,,,,,,-4.3,,,,0,10,,,88,,,,AB,-10.6,3031094,31,,22.3,CALGARY INT'L CS,,2.1,35,
-114.0002972,51.10944722,,2021,3031094.2021.11.1,,2021-11-01 0:00,0,,18,,,,-5.9,,,,0,11,,,89,,,,AB,-10.9,3031094,1,38,23.9,CALGARY INT'L CS,,-0.9,51,
-114.0002972,51.10944722,,2021,3031094.2021.11.2,,2021-11-02 0:00,0,,31,,,,3,,,,0,11,,,80,,,,AB,-8.4,3031094,2,31,15,CALGARY INT'L CS,,14.3,32,
-114.0002972,51.10944722,,2021,3031094.2021.11.3,,2021-11-03 0:00,0,,28,,,,5.1,,,,0,11,,,88,,,,AB,-4.3,3031094,3,50,12.9,CALGARY INT'L CS,,14.5,31,
-114.0002972,51.10944722,M,2021,3031094.2021.11.4,,2021-11-04 0:00,,M,,M,M,M,,M,,M,,11,,,,M,M,,AB,,3031094,4,,,CALGARY INT'L CS,,,,M
-114.0002972,51.10944722,,2021,3031094.2021.11.5,,2021-11-05 0:00,0,,28,,,,6.6,,,,0,11,,,60,,,,AB,-0.4,3031094,5,42,11.4,CALGARY INT'L CS,,13.6,20,
-114.0002972,51.10944722,,2021,3031094.2021.11.6,,2021-11-06 0:00,0,,29,,,,1.6,,,,0,11,,,64,,,,AB,-4.8,3031094,6,44,16.4,CALGARY INT'L CS,,8,25,
-114.0002972,51.10944722,,2021,3031094.2021.11.7,,2021-11-07 0:00,0,,29,,,,0,,,,0,11,,,71,,,,AB,-6.4,3031094,7,60,18,CALGARY INT'L CS,,6.3,23,
-114.0002972,51.10944722,,2021,3031094.2021.11.8,,2021-11-08 0:00,0,,25,,,,0.8,,,,0,11,,,64,,,,AB,-4.6,3031094,8,43,17.2,CALGARY INT'L CS,,6.2,21,
-114.0002972,51.10944722,,2021,3031094.2021.11.9,,2021-11-09 0:00,0,,28,,,,0.1,,,,0,11,,,82,,,,AB,-6.4,3031094,9,62,17.9,CALGARY INT'L CS,,6.7,30,
-114.0002972,51.10944722,,2021,3031094.2021.11.10,,2021-11-10 0:00,0,,28,,,,2.7,,,,0,11,,,47,,,,AB,-1.3,3031094,10,56,15.3,CALGARY INT'L CS,,6.7,24,
-114.0002972,51.10944722,,2021,3031094.2021.11.11,,2021-11-11 0:00,0,,,,,,-0.9,,,,0,11,,,70,,,,AB,-6.4,3031094,11,,18.9,CALGARY INT'L CS,,4.7,23,
